Airfoil,Re,Alpha,CL,CD,CDp,CM,Xtr_top,Xtr_bottom
naca23012,666584.0582818574,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,666584.0582818574,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,666584.0582818574,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,666584.0582818574,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,666584.0582818574,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,666584.0582818574,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,682189.7257073785,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,682189.7257073785,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,682189.7257073785,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
naca23012,682189.7257073785,-21.0,-0.7948,0.27311,0.26293,0.0673,1.0,0.1345
naca23012,682189.7257073785,-20.0,-0.7537,0.25541,0.24523,0.0614,1.0,0.1487
naca23012,682189.7257073785,-19.0,-0.7181,0.24246,0.2323,0.0546,1.0,0.1626
naca23012,682189.7257073785,-18.0,-0.6871,0.23181,0.22172,0.0477,1.0,0.181
naca23012,682189.7257073785,-16.0,-0.6227,0.20755,0.19762,0.0366,1.0,0.2284
naca23012,682189.7257073785,-15.0,-0.5914,0.19515,0.1853,0.0324,1.0,0.2601
naca23012,682189.7257073785,-6.0,-0.5521,0.05498,0.0457,-0.0151,1.0,0.2235
naca23012,682189.7257073785,-5.0,-0.4966,0.04218,0.03121,-0.0112,1.0,0.2118
naca23012,682189.7257073785,-4.0,-0.396,0.03365,0.02136,-0.0081,1.0,0.2287
naca23012,682189.7257073785,-1.0,-0.028,0.0254,0.01395,-0.0058,1.0,1.0
naca23012,682189.7257073785,0.0,-0.03,0.02677,0.01486,0.0056,1.0,1.0
naca23012,682189.7257073785,1.0,-0.0067,0.03014,0.01784,0.0094,1.0,1.0
naca23012,682189.7257073785,2.0,0.3589,0.03555,0.02325,-0.0398,0.7992,1.0
naca23012,682189.7257073785,3.0,0.5077,0.03751,0.02507,-0.0405,0.6752,1.0
naca23012,682189.7257073785,4.0,0.5679,0.04379,0.03126,-0.0346,0.6001,1.0
naca23012,682189.7257073785,5.0,0.6004,0.05358,0.04108,-0.0308,0.5536,1.0
naca23012,682189.7257073785,6.0,0.5762,0.06857,0.05598,-0.0299,0.5345,1.0
naca23012,682189.7257073785,10.0,0.5478,0.1263,0.11397,-0.0444,0.6584,1.0
naca23012,682189.7257073785,11.0,0.5855,0.13802,0.12592,-0.0445,0.5958,1.0
naca23012,682189.7257073785,12.0,0.6265,0.15166,0.13981,-0.0459,0.5413,1.0
naca23012,682189.7257073785,13.0,0.6554,0.16348,0.15185,-0.047,0.4891,1.0
naca23012,682189.7257073785,14.0,0.6903,0.17689,0.16553,-0.0493,0.4407,1.0
naca23012,682189.7257073785,15.0,0.7334,0.193,0.18194,-0.0523,0.3941,1.0
naca23012,682189.7257073785,16.0,0.7502,0.20214,0.19123,-0.0562,0.3544,1.0
naca23012,682189.7257073785,17.0,0.7842,0.21594,0.20526,-0.0608,0.3172,1.0
naca23012,682189.7257073785,18.0,0.815,0.22898,0.21849,-0.0663,0.2852,1.0
naca23012,682189.7257073785,19.0,0.8444,0.24158,0.23122,-0.0729,0.2591,1.0
naca23012,682189.7257073785,20.0,0.8883,0.2611,0.25099,-0.0783,0.2338,1.0
naca23012,682189.7257073785,21.0,0.9114,0.2694,0.25933,-0.087,0.2159,1.0
naca23012,682189.7257073785,22.0,0.9404,0.28,0.27006,-0.0955,0.198,1.0
naca23012,682189.7257073785,23.0,0.972,0.29205,0.28224,-0.104,0.1822,1.0
naca23012,682189.7257073785,24.0,1.0039,0.30438,0.29469,-0.1127,0.1687,1.0
naca23012,682189.7257073785,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,682189.7257073785,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,682189.7257073785,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,682189.7257073785,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,682189.7257073785,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,682189.7257073785,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,698160.7436881225,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,698160.7436881225,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,698160.7436881225,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
naca23012,698160.7436881225,-21.0,-0.7948,0.27311,0.26293,0.0673,1.0,0.1345
naca23012,698160.7436881225,-20.0,-0.7537,0.25541,0.24523,0.0614,1.0,0.1487
naca23012,698160.7436881225,-19.0,-0.7181,0.24246,0.2323,0.0546,1.0,0.1626
naca23012,698160.7436881225,-18.0,-0.6871,0.23181,0.22172,0.0477,1.0,0.181
naca23012,698160.7436881225,-16.0,-0.6227,0.20755,0.19762,0.0366,1.0,0.2284
naca23012,698160.7436881225,-15.0,-0.5914,0.19515,0.1853,0.0324,1.0,0.2601
naca23012,698160.7436881225,-6.0,-0.5521,0.05498,0.0457,-0.0151,1.0,0.2235
naca23012,698160.7436881225,-5.0,-0.4966,0.04218,0.03121,-0.0112,1.0,0.2118
naca23012,698160.7436881225,-4.0,-0.396,0.03365,0.02136,-0.0081,1.0,0.2287
naca23012,698160.7436881225,-1.0,-0.028,0.0254,0.01395,-0.0058,1.0,1.0
naca23012,698160.7436881225,0.0,-0.03,0.02677,0.01486,0.0056,1.0,1.0
naca23012,698160.7436881225,1.0,-0.0067,0.03014,0.01784,0.0094,1.0,1.0
naca23012,698160.7436881225,2.0,0.3589,0.03555,0.02325,-0.0398,0.7992,1.0
naca23012,698160.7436881225,3.0,0.5077,0.03751,0.02507,-0.0405,0.6752,1.0
naca23012,698160.7436881225,4.0,0.5679,0.04379,0.03126,-0.0346,0.6001,1.0
naca23012,698160.7436881225,5.0,0.6004,0.05358,0.04108,-0.0308,0.5536,1.0
naca23012,698160.7436881225,6.0,0.5762,0.06857,0.05598,-0.0299,0.5345,1.0
naca23012,698160.7436881225,10.0,0.5478,0.1263,0.11397,-0.0444,0.6584,1.0
naca23012,698160.7436881225,11.0,0.5855,0.13802,0.12592,-0.0445,0.5958,1.0
naca23012,698160.7436881225,12.0,0.6265,0.15166,0.13981,-0.0459,0.5413,1.0
naca23012,698160.7436881225,13.0,0.6554,0.16348,0.15185,-0.047,0.4891,1.0
naca23012,698160.7436881225,14.0,0.6903,0.17689,0.16553,-0.0493,0.4407,1.0
naca23012,698160.7436881225,15.0,0.7334,0.193,0.18194,-0.0523,0.3941,1.0
naca23012,698160.7436881225,16.0,0.7502,0.20214,0.19123,-0.0562,0.3544,1.0
naca23012,698160.7436881225,17.0,0.7842,0.21594,0.20526,-0.0608,0.3172,1.0
naca23012,698160.7436881225,18.0,0.815,0.22898,0.21849,-0.0663,0.2852,1.0
naca23012,698160.7436881225,19.0,0.8444,0.24158,0.23122,-0.0729,0.2591,1.0
naca23012,698160.7436881225,20.0,0.8883,0.2611,0.25099,-0.0783,0.2338,1.0
naca23012,698160.7436881225,21.0,0.9114,0.2694,0.25933,-0.087,0.2159,1.0
naca23012,698160.7436881225,22.0,0.9404,0.28,0.27006,-0.0955,0.198,1.0
naca23012,698160.7436881225,23.0,0.972,0.29205,0.28224,-0.104,0.1822,1.0
naca23012,698160.7436881225,24.0,1.0039,0.30438,0.29469,-0.1127,0.1687,1.0
naca23012,698160.7436881225,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,698160.7436881225,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,698160.7436881225,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,698160.7436881225,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,698160.7436881225,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,698160.7436881225,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,714505.6655928484,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,714505.6655928484,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,714505.6655928484,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
naca23012,714505.6655928484,-21.0,-0.7948,0.27311,0.26293,0.0673,1.0,0.1345
naca23012,714505.6655928484,-20.0,-0.7537,0.25541,0.24523,0.0614,1.0,0.1487
naca23012,714505.6655928484,-19.0,-0.7181,0.24246,0.2323,0.0546,1.0,0.1626
naca23012,714505.6655928484,-18.0,-0.6871,0.23181,0.22172,0.0477,1.0,0.181
naca23012,714505.6655928484,-16.0,-0.6227,0.20755,0.19762,0.0366,1.0,0.2284
naca23012,714505.6655928484,-15.0,-0.5914,0.19515,0.1853,0.0324,1.0,0.2601
naca23012,714505.6655928484,-6.0,-0.5521,0.05498,0.0457,-0.0151,1.0,0.2235
naca23012,714505.6655928484,-5.0,-0.4966,0.04218,0.03121,-0.0112,1.0,0.2118
naca23012,714505.6655928484,-4.0,-0.396,0.03365,0.02136,-0.0081,1.0,0.2287
naca23012,714505.6655928484,-1.0,-0.028,0.0254,0.01395,-0.0058,1.0,1.0
naca23012,714505.6655928484,0.0,-0.03,0.02677,0.01486,0.0056,1.0,1.0
naca23012,714505.6655928484,1.0,-0.0067,0.03014,0.01784,0.0094,1.0,1.0
naca23012,714505.6655928484,2.0,0.3589,0.03555,0.02325,-0.0398,0.7992,1.0
naca23012,714505.6655928484,3.0,0.5077,0.03751,0.02507,-0.0405,0.6752,1.0
naca23012,714505.6655928484,4.0,0.5679,0.04379,0.03126,-0.0346,0.6001,1.0
naca23012,714505.6655928484,5.0,0.6004,0.05358,0.04108,-0.0308,0.5536,1.0
naca23012,714505.6655928484,6.0,0.5762,0.06857,0.05598,-0.0299,0.5345,1.0
naca23012,714505.6655928484,10.0,0.5478,0.1263,0.11397,-0.0444,0.6584,1.0
naca23012,714505.6655928484,11.0,0.5855,0.13802,0.12592,-0.0445,0.5958,1.0
naca23012,714505.6655928484,12.0,0.6265,0.15166,0.13981,-0.0459,0.5413,1.0
naca23012,714505.6655928484,13.0,0.6554,0.16348,0.15185,-0.047,0.4891,1.0
naca23012,714505.6655928484,14.0,0.6903,0.17689,0.16553,-0.0493,0.4407,1.0
naca23012,714505.6655928484,15.0,0.7334,0.193,0.18194,-0.0523,0.3941,1.0
naca23012,714505.6655928484,16.0,0.7502,0.20214,0.19123,-0.0562,0.3544,1.0
naca23012,714505.6655928484,17.0,0.7842,0.21594,0.20526,-0.0608,0.3172,1.0
naca23012,714505.6655928484,18.0,0.815,0.22898,0.21849,-0.0663,0.2852,1.0
naca23012,714505.6655928484,19.0,0.8444,0.24158,0.23122,-0.0729,0.2591,1.0
naca23012,714505.6655928484,20.0,0.8883,0.2611,0.25099,-0.0783,0.2338,1.0
naca23012,714505.6655928484,21.0,0.9114,0.2694,0.25933,-0.087,0.2159,1.0
naca23012,714505.6655928484,22.0,0.9404,0.28,0.27006,-0.0955,0.198,1.0
naca23012,714505.6655928484,23.0,0.972,0.29205,0.28224,-0.104,0.1822,1.0
naca23012,714505.6655928484,24.0,1.0039,0.30438,0.29469,-0.1127,0.1687,1.0
naca23012,714505.6655928484,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,714505.6655928484,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,714505.6655928484,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,714505.6655928484,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,714505.6655928484,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,714505.6655928484,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,731233.2450366667,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,731233.2450366667,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,731233.2450366667,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
naca23012,731233.2450366667,-21.0,-0.7948,0.27311,0.26293,0.0673,1.0,0.1345
naca23012,731233.2450366667,-20.0,-0.7537,0.25541,0.24523,0.0614,1.0,0.1487
naca23012,731233.2450366667,-19.0,-0.7181,0.24246,0.2323,0.0546,1.0,0.1626
naca23012,731233.2450366667,-18.0,-0.6871,0.23181,0.22172,0.0477,1.0,0.181
naca23012,731233.2450366667,-16.0,-0.6227,0.20755,0.19762,0.0366,1.0,0.2284
naca23012,731233.2450366667,-15.0,-0.5914,0.19515,0.1853,0.0324,1.0,0.2601
naca23012,731233.2450366667,-6.0,-0.5521,0.05498,0.0457,-0.0151,1.0,0.2235
naca23012,731233.2450366667,-5.0,-0.4966,0.04218,0.03121,-0.0112,1.0,0.2118
naca23012,731233.2450366667,-4.0,-0.396,0.03365,0.02136,-0.0081,1.0,0.2287
naca23012,731233.2450366667,-1.0,-0.028,0.0254,0.01395,-0.0058,1.0,1.0
naca23012,731233.2450366667,0.0,-0.03,0.02677,0.01486,0.0056,1.0,1.0
naca23012,731233.2450366667,1.0,-0.0067,0.03014,0.01784,0.0094,1.0,1.0
naca23012,731233.2450366667,2.0,0.3589,0.03555,0.02325,-0.0398,0.7992,1.0
naca23012,731233.2450366667,3.0,0.5077,0.03751,0.02507,-0.0405,0.6752,1.0
naca23012,731233.2450366667,4.0,0.5679,0.04379,0.03126,-0.0346,0.6001,1.0
naca23012,731233.2450366667,5.0,0.6004,0.05358,0.04108,-0.0308,0.5536,1.0
naca23012,731233.2450366667,6.0,0.5762,0.06857,0.05598,-0.0299,0.5345,1.0
naca23012,731233.2450366667,10.0,0.5478,0.1263,0.11397,-0.0444,0.6584,1.0
naca23012,731233.2450366667,11.0,0.5855,0.13802,0.12592,-0.0445,0.5958,1.0
naca23012,731233.2450366667,12.0,0.6265,0.15166,0.13981,-0.0459,0.5413,1.0
naca23012,731233.2450366667,13.0,0.6554,0.16348,0.15185,-0.047,0.4891,1.0
naca23012,731233.2450366667,14.0,0.6903,0.17689,0.16553,-0.0493,0.4407,1.0
naca23012,731233.2450366667,15.0,0.7334,0.193,0.18194,-0.0523,0.3941,1.0
naca23012,731233.2450366667,16.0,0.7502,0.20214,0.19123,-0.0562,0.3544,1.0
naca23012,731233.2450366667,17.0,0.7842,0.21594,0.20526,-0.0608,0.3172,1.0
naca23012,731233.2450366667,18.0,0.815,0.22898,0.21849,-0.0663,0.2852,1.0
naca23012,731233.2450366667,19.0,0.8444,0.24158,0.23122,-0.0729,0.2591,1.0
naca23012,731233.2450366667,20.0,0.8883,0.2611,0.25099,-0.0783,0.2338,1.0
naca23012,731233.2450366667,21.0,0.9114,0.2694,0.25933,-0.087,0.2159,1.0
naca23012,731233.2450366667,22.0,0.9404,0.28,0.27006,-0.0955,0.198,1.0
naca23012,731233.2450366667,23.0,0.972,0.29205,0.28224,-0.104,0.1822,1.0
naca23012,731233.2450366667,24.0,1.0039,0.30438,0.29469,-0.1127,0.1687,1.0
naca23012,731233.2450366667,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,731233.2450366667,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,731233.2450366667,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,731233.2450366667,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,731233.2450366667,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,731233.2450366667,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,748352.4405690952,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,748352.4405690952,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,748352.4405690952,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
naca23012,748352.4405690952,-21.0,-0.7948,0.27311,0.26293,0.0673,1.0,0.1345
naca23012,748352.4405690952,-20.0,-0.7537,0.25541,0.24523,0.0614,1.0,0.1487
naca23012,748352.4405690952,-19.0,-0.7181,0.24246,0.2323,0.0546,1.0,0.1626
naca23012,748352.4405690952,-18.0,-0.6871,0.23181,0.22172,0.0477,1.0,0.181
naca23012,748352.4405690952,-16.0,-0.6227,0.20755,0.19762,0.0366,1.0,0.2284
naca23012,748352.4405690952,-15.0,-0.5914,0.19515,0.1853,0.0324,1.0,0.2601
naca23012,748352.4405690952,-6.0,-0.5521,0.05498,0.0457,-0.0151,1.0,0.2235
naca23012,748352.4405690952,-5.0,-0.4966,0.04218,0.03121,-0.0112,1.0,0.2118
naca23012,748352.4405690952,-4.0,-0.396,0.03365,0.02136,-0.0081,1.0,0.2287
naca23012,748352.4405690952,-1.0,-0.028,0.0254,0.01395,-0.0058,1.0,1.0
naca23012,748352.4405690952,0.0,-0.03,0.02677,0.01486,0.0056,1.0,1.0
naca23012,748352.4405690952,1.0,-0.0067,0.03014,0.01784,0.0094,1.0,1.0
naca23012,748352.4405690952,2.0,0.3589,0.03555,0.02325,-0.0398,0.7992,1.0
naca23012,748352.4405690952,3.0,0.5077,0.03751,0.02507,-0.0405,0.6752,1.0
naca23012,748352.4405690952,4.0,0.5679,0.04379,0.03126,-0.0346,0.6001,1.0
naca23012,748352.4405690952,5.0,0.6004,0.05358,0.04108,-0.0308,0.5536,1.0
naca23012,748352.4405690952,6.0,0.5762,0.06857,0.05598,-0.0299,0.5345,1.0
naca23012,748352.4405690952,10.0,0.5478,0.1263,0.11397,-0.0444,0.6584,1.0
naca23012,748352.4405690952,11.0,0.5855,0.13802,0.12592,-0.0445,0.5958,1.0
naca23012,748352.4405690952,12.0,0.6265,0.15166,0.13981,-0.0459,0.5413,1.0
naca23012,748352.4405690952,13.0,0.6554,0.16348,0.15185,-0.047,0.4891,1.0
naca23012,748352.4405690952,14.0,0.6903,0.17689,0.16553,-0.0493,0.4407,1.0
naca23012,748352.4405690952,15.0,0.7334,0.193,0.18194,-0.0523,0.3941,1.0
naca23012,748352.4405690952,16.0,0.7502,0.20214,0.19123,-0.0562,0.3544,1.0
naca23012,748352.4405690952,17.0,0.7842,0.21594,0.20526,-0.0608,0.3172,1.0
naca23012,748352.4405690952,18.0,0.815,0.22898,0.21849,-0.0663,0.2852,1.0
naca23012,748352.4405690952,19.0,0.8444,0.24158,0.23122,-0.0729,0.2591,1.0
naca23012,748352.4405690952,20.0,0.8883,0.2611,0.25099,-0.0783,0.2338,1.0
naca23012,748352.4405690952,21.0,0.9114,0.2694,0.25933,-0.087,0.2159,1.0
naca23012,748352.4405690952,22.0,0.9404,0.28,0.27006,-0.0955,0.198,1.0
naca23012,748352.4405690952,23.0,0.972,0.29205,0.28224,-0.104,0.1822,1.0
naca23012,748352.4405690952,24.0,1.0039,0.30438,0.29469,-0.1127,0.1687,1.0
naca23012,748352.4405690952,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,748352.4405690952,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,748352.4405690952,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,748352.4405690952,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,748352.4405690952,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,748352.4405690952,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,765872.4204718552,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,765872.4204718552,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,765872.4204718552,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
naca23012,765872.4204718552,-21.0,-0.7948,0.27311,0.26293,0.0673,1.0,0.1345
naca23012,765872.4204718552,-20.0,-0.7537,0.25541,0.24523,0.0614,1.0,0.1487
naca23012,765872.4204718552,-19.0,-0.7181,0.24246,0.2323,0.0546,1.0,0.1626
naca23012,765872.4204718552,-18.0,-0.6871,0.23181,0.22172,0.0477,1.0,0.181
naca23012,765872.4204718552,-16.0,-0.6227,0.20755,0.19762,0.0366,1.0,0.2284
naca23012,765872.4204718552,-15.0,-0.5914,0.19515,0.1853,0.0324,1.0,0.2601
naca23012,765872.4204718552,-6.0,-0.5521,0.05498,0.0457,-0.0151,1.0,0.2235
naca23012,765872.4204718552,-5.0,-0.4966,0.04218,0.03121,-0.0112,1.0,0.2118
naca23012,765872.4204718552,-4.0,-0.396,0.03365,0.02136,-0.0081,1.0,0.2287
naca23012,765872.4204718552,-1.0,-0.028,0.0254,0.01395,-0.0058,1.0,1.0
naca23012,765872.4204718552,0.0,-0.03,0.02677,0.01486,0.0056,1.0,1.0
naca23012,765872.4204718552,1.0,-0.0067,0.03014,0.01784,0.0094,1.0,1.0
naca23012,765872.4204718552,2.0,0.3589,0.03555,0.02325,-0.0398,0.7992,1.0
naca23012,765872.4204718552,3.0,0.5077,0.03751,0.02507,-0.0405,0.6752,1.0
naca23012,765872.4204718552,4.0,0.5679,0.04379,0.03126,-0.0346,0.6001,1.0
naca23012,765872.4204718552,5.0,0.6004,0.05358,0.04108,-0.0308,0.5536,1.0
naca23012,765872.4204718552,6.0,0.5762,0.06857,0.05598,-0.0299,0.5345,1.0
naca23012,765872.4204718552,10.0,0.5478,0.1263,0.11397,-0.0444,0.6584,1.0
naca23012,765872.4204718552,11.0,0.5855,0.13802,0.12592,-0.0445,0.5958,1.0
naca23012,765872.4204718552,12.0,0.6265,0.15166,0.13981,-0.0459,0.5413,1.0
naca23012,765872.4204718552,13.0,0.6554,0.16348,0.15185,-0.047,0.4891,1.0
naca23012,765872.4204718552,14.0,0.6903,0.17689,0.16553,-0.0493,0.4407,1.0
naca23012,765872.4204718552,15.0,0.7334,0.193,0.18194,-0.0523,0.3941,1.0
naca23012,765872.4204718552,16.0,0.7502,0.20214,0.19123,-0.0562,0.3544,1.0
naca23012,765872.4204718552,17.0,0.7842,0.21594,0.20526,-0.0608,0.3172,1.0
naca23012,765872.4204718552,18.0,0.815,0.22898,0.21849,-0.0663,0.2852,1.0
naca23012,765872.4204718552,19.0,0.8444,0.24158,0.23122,-0.0729,0.2591,1.0
naca23012,765872.4204718552,20.0,0.8883,0.2611,0.25099,-0.0783,0.2338,1.0
naca23012,765872.4204718552,21.0,0.9114,0.2694,0.25933,-0.087,0.2159,1.0
naca23012,765872.4204718552,22.0,0.9404,0.28,0.27006,-0.0955,0.198,1.0
naca23012,765872.4204718552,23.0,0.972,0.29205,0.28224,-0.104,0.1822,1.0
naca23012,765872.4204718552,24.0,1.0039,0.30438,0.29469,-0.1127,0.1687,1.0
naca23012,765872.4204718552,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,765872.4204718552,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,765872.4204718552,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,765872.4204718552,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,765872.4204718552,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,765872.4204718552,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,783802.5676689983,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,783802.5676689983,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,783802.5676689983,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
naca23012,783802.5676689983,-21.0,-0.7948,0.27311,0.26293,0.0673,1.0,0.1345
naca23012,783802.5676689983,-20.0,-0.7537,0.25541,0.24523,0.0614,1.0,0.1487
naca23012,783802.5676689983,-19.0,-0.7181,0.24246,0.2323,0.0546,1.0,0.1626
naca23012,783802.5676689983,-18.0,-0.6871,0.23181,0.22172,0.0477,1.0,0.181
naca23012,783802.5676689983,-16.0,-0.6227,0.20755,0.19762,0.0366,1.0,0.2284
naca23012,783802.5676689983,-15.0,-0.5914,0.19515,0.1853,0.0324,1.0,0.2601
naca23012,783802.5676689983,-6.0,-0.5521,0.05498,0.0457,-0.0151,1.0,0.2235
naca23012,783802.5676689983,-5.0,-0.4966,0.04218,0.03121,-0.0112,1.0,0.2118
naca23012,783802.5676689983,-4.0,-0.396,0.03365,0.02136,-0.0081,1.0,0.2287
naca23012,783802.5676689983,-1.0,-0.028,0.0254,0.01395,-0.0058,1.0,1.0
naca23012,783802.5676689983,0.0,-0.03,0.02677,0.01486,0.0056,1.0,1.0
naca23012,783802.5676689983,1.0,-0.0067,0.03014,0.01784,0.0094,1.0,1.0
naca23012,783802.5676689983,2.0,0.3589,0.03555,0.02325,-0.0398,0.7992,1.0
naca23012,783802.5676689983,3.0,0.5077,0.03751,0.02507,-0.0405,0.6752,1.0
naca23012,783802.5676689983,4.0,0.5679,0.04379,0.03126,-0.0346,0.6001,1.0
naca23012,783802.5676689983,5.0,0.6004,0.05358,0.04108,-0.0308,0.5536,1.0
naca23012,783802.5676689983,6.0,0.5762,0.06857,0.05598,-0.0299,0.5345,1.0
naca23012,783802.5676689983,10.0,0.5478,0.1263,0.11397,-0.0444,0.6584,1.0
naca23012,783802.5676689983,11.0,0.5855,0.13802,0.12592,-0.0445,0.5958,1.0
naca23012,783802.5676689983,12.0,0.6265,0.15166,0.13981,-0.0459,0.5413,1.0
naca23012,783802.5676689983,13.0,0.6554,0.16348,0.15185,-0.047,0.4891,1.0
naca23012,783802.5676689983,14.0,0.6903,0.17689,0.16553,-0.0493,0.4407,1.0
naca23012,783802.5676689983,15.0,0.7334,0.193,0.18194,-0.0523,0.3941,1.0
naca23012,783802.5676689983,16.0,0.7502,0.20214,0.19123,-0.0562,0.3544,1.0
naca23012,783802.5676689983,17.0,0.7842,0.21594,0.20526,-0.0608,0.3172,1.0
naca23012,783802.5676689983,18.0,0.815,0.22898,0.21849,-0.0663,0.2852,1.0
naca23012,783802.5676689983,19.0,0.8444,0.24158,0.23122,-0.0729,0.2591,1.0
naca23012,783802.5676689983,20.0,0.8883,0.2611,0.25099,-0.0783,0.2338,1.0
naca23012,783802.5676689983,21.0,0.9114,0.2694,0.25933,-0.087,0.2159,1.0
naca23012,783802.5676689983,22.0,0.9404,0.28,0.27006,-0.0955,0.198,1.0
naca23012,783802.5676689983,23.0,0.972,0.29205,0.28224,-0.104,0.1822,1.0
naca23012,783802.5676689983,24.0,1.0039,0.30438,0.29469,-0.1127,0.1687,1.0
naca23012,783802.5676689983,25.0,1.0358,0.31705,0.3075,-0.1216,0.1563,1.0
naca23012,783802.5676689983,26.0,1.0687,0.33135,0.32194,-0.1302,0.1443,1.0
naca23012,783802.5676689983,27.0,1.1017,0.34673,0.33752,-0.1388,0.1325,1.0
naca23012,783802.5676689983,28.0,1.1257,0.35024,0.3411,-0.1506,0.1229,1.0
naca23012,783802.5676689983,29.0,1.1533,0.3606,0.35159,-0.1612,0.1157,1.0
naca23012,783802.5676689983,30.0,1.1831,0.37595,0.36709,-0.1701,0.107,1.0
naca23012,802152.4847519834,-24.0,-0.8889,0.30117,0.29102,0.0931,1.0,0.1049
naca23012,802152.4847519834,-23.0,-0.8532,0.28812,0.2779,0.0855,1.0,0.1152
naca23012,802152.4847519834,-22.0,-0.8209,0.27747,0.26728,0.0768,1.0,0.1222
